country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
North America (EI),1970,,,,,0.0,,0.0,,,,0.0,,-0.4865832030773163,-17.72021484375,,3624.04443359375,,,,,,,,17.765226364135742,,,,,3.9134750366210938,771.236328125,,,3.95638108253479,726.80224609375,,,,19097.18359375,,93.61524200439453,5.6196675300598145,329.59765625,6194.67138671875,,,,,,,6365.0888671875,,30.366554260253906,,1.5620777606964111,18.2274169921875,1185.095458984375,,426.6343688964844,,,5.809390544891357,3.4042584896087646,42.69717788696289,1302.4688720703125,,466.85931396484375,,,6.38476037979126,,,57.92781066894531,24.442127227783203,66.63624572753906,,23.989049911499023,,,0.3266538381576538,4.681252956390381,414.9248046875,9278.466796875,,,,5.230536460876465,362.87890625,,7300.57861328125,,45.483455657958984,50.73719787597656,16.235902786254883,,0.05449211597442627,0.0276336669921875,,,,,,0.24871599674224854,,20478.435546875,1.5060068368911743,18.255050659179688,1235.8326416015625,,442.8702697753906,,,6.058106899261475,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1971,,,,,0.0,,0.0,,,,0.0,,-5.298177242279053,-192.00830078125,,3432.0361328125,,,,,,,,16.45515251159668,,,,,2.258711814880371,462.548828125,,,1.762617826461792,336.6103515625,,,,19433.79296875,,93.17676544189453,3.311148166656494,205.11474609375,6399.7861328125,,,,3.318862199783325,211.24853515625,,6576.33740234375,,30.68425178527832,,5.309609413146973,62.9239501953125,1248.0194091796875,,449.2869873046875,,,5.98372220993042,9.29383373260498,120.64637756347656,1423.115234375,,510.2484436035156,,,6.823232173919678,,,84.98876953125,56.633331298828125,123.26957702636719,,44.37704849243164,,,0.591025173664093,3.48660945892334,323.50390625,9601.970703125,,,,-0.4106521010398865,-29.97998046875,,7270.5986328125,,46.0373649597168,51.8262939453125,16.584413528442383,,2.1465437412261963,1.0890960693359375,,,,,,0.2484850287437439,,20940.984375,5.1936492919921875,64.01304626464844,1299.845703125,,465.87139892578125,,,6.23220682144165,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1972,,,,,0.0,,0.0,,,,0.0,,3.6226046085357666,124.3291015625,,3556.365234375,,,,,,,,16.18876075744629,,,,,5.3337860107421875,1116.947265625,,,5.021506309509277,975.869140625,,,,20409.662109375,,92.90585327148438,1.7774488925933838,113.7529296875,6513.5390625,,,,0.9343022704124451,61.44287109375,,6637.7802734375,,29.64997100830078,,5.920269012451172,73.8861083984375,1321.905517578125,,475.885986328125,,,6.017383098602295,9.497246742248535,135.33506774902344,1558.4503173828125,,558.7080078125,,,7.094147682189941,,,44.554542541503906,54.92219543457031,178.1917724609375,,64.14904022216797,,,0.8111382722854614,7.683704853057861,737.787109375,10339.7578125,,,,2.3257601261138916,169.0966796875,,7439.6953125,,47.06711959838867,58.35306167602539,18.6729793548584,,12.593546867370605,6.526767730712891,,,,,,0.2656261920928955,,22057.931640625,6.157829284667969,80.41287231445312,1380.258544921875,,494.5589599609375,,,6.2830095291137695,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1973,,,,,0.0,,0.0,,,,0.0,,7.186985492706299,255.595458984375,,3811.960693359375,,,,,,,,16.570566177368164,,,,,4.718832969665527,1040.876953125,,,4.34263277053833,886.316650390625,,,,21295.978515625,,92.57347106933594,-0.1635790467262268,-10.65478515625,6502.88427734375,,,,0.785255491733551,52.12353515625,,6689.90380859375,,28.267993927001953,,2.805654287338257,37.0880126953125,1358.9935302734375,,489.2377014160156,,,5.907535552978516,9.63070297241211,149.97830200195312,1708.4285888671875,,612.5155029296875,,,7.426527500152588,,,60.76175308227539,108.27243041992188,286.4642028808594,,103.12712097167969,,,1.24525785446167,6.203007698059082,641.3759765625,10981.1337890625,,,,0.1762741208076477,13.1142578125,,7452.8095703125,,47.73491287231445,62.97091293334961,20.150691986083984,,7.913641452789307,4.617851257324219,,,,,,0.27373412251472473,,23098.80859375,2.9985156059265137,41.70586395263672,1421.9644775390625,,509.3883972167969,,,6.181269645690918,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1974,,,,,0.0,,0.0,,,,0.0,,-2.1262998580932617,-81.0537109375,,3730.906982421875,,,,,,,,16.494203567504883,,,,,-1.6239845752716064,-375.12109375,,,-2.821828603744507,-600.93603515625,,,,20695.04296875,,91.49202728271484,-2.991138219833374,-194.51025390625,6308.3740234375,,,,-3.985344648361206,-266.61572265625,,6423.2880859375,,27.88909149169922,,9.284233093261719,126.172119140625,1485.1656494140625,,534.65966796875,,,6.565863132476807,12.68243408203125,216.03179931640625,1924.46044921875,,690.1973876953125,,,8.507969856262207,,,30.58684730529785,87.62039184570312,374.0845947265625,,134.6704559326172,,,1.6538143157958984,-2.963009834289551,-325.3720703125,10655.76171875,,,,-3.529388189315796,-263.03857421875,,7189.77099609375,,47.108734130859375,65.210205078125,20.867265701293945,,3.556074857711792,2.2392921447753906,,,,,,0.28829193115234375,,22723.6875,9.057634353637695,128.41140747070312,1550.3758544921875,,555.5269165039062,,,6.85415506362915,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1975,,,,,0.0,,0.0,,,,0.0,,-0.05313511937856674,-1.982421875,,3728.924560546875,,,,,,,,16.874065399169922,,,,,-2.2869772911071777,-519.685546875,,,-3.1618356704711914,-654.34326171875,,,,20040.69921875,,90.68783569335938,-7.194716453552246,-453.86962890625,5854.50439453125,,,,-6.179358005523682,-396.91796875,,6026.3701171875,,26.492704391479492,,-2.0186386108398438,-29.9801025390625,1455.185546875,,523.8668212890625,,,6.5849809646606445,6.968445777893066,133.39349365234375,2057.85400390625,,738.2933959960938,,,9.312166213989258,,,44.169925689697266,165.23284912109375,539.3174438476562,,194.154296875,,,2.4405102729797363,-1.8627594709396362,-198.4912109375,10457.2705078125,,,,-4.32023811340332,-310.615234375,,6879.15576171875,,47.32106399536133,63.35094451904297,20.272302627563477,,-2.8511788845062256,-1.8592605590820312,,,,,,0.2866746187210083,,22204.001953125,-2.0499112606048584,-31.83936309814453,1518.5364990234375,,544.1390991210938,,,6.871655464172363,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1976,,,,,0.0,,0.0,,,,0.0,,7.61805534362793,284.071533203125,,4012.99609375,,,,,,,,17.222326278686523,,,,,5.41964864730835,1203.37890625,,,5.6631693840026855,1134.938720703125,,,,21175.638671875,,90.87816619873047,1.8177109956741333,106.41796875,5960.92236328125,,,,-0.6381539702415466,-38.45751953125,,5987.91259765625,,25.58211898803711,,-0.7827069163322449,-11.3897705078125,1443.7957763671875,,519.7664794921875,,,6.196248531341553,3.2373874187469482,67.63542175292969,2125.4892578125,,762.19482421875,,,9.121830940246582,,,12.579329490661621,67.842529296875,607.1599731445312,,218.57760620117188,,,2.605710744857788,7.118963241577148,744.44921875,11201.7197265625,,,,-2.272639036178589,-156.33837890625,,6722.8173828125,,48.07372283935547,74.53360748291016,23.850753784179688,,17.65192222595215,11.182662963867188,,,,,,0.3198712468147278,,23407.380859375,-0.09591124951839447,-0.2071075439453125,1518.329345703125,,543.6172485351562,,,6.516119956970215,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1977,,,,,0.0,,0.0,,,,0.0,,4.01662540435791,161.18701171875,,4174.18310546875,,,,,,,,17.39313316345215,,,,,2.958526849746704,692.513671875,,,3.0491950511932373,645.6865234375,,,,21821.32421875,,90.92586517333984,-1.3342022895812988,-79.53076171875,5881.3916015625,,,,1.1123156547546387,66.6044921875,,6054.51708984375,,24.506790161132812,,-10.498794555664062,-151.5811767578125,1292.214599609375,,465.197265625,,,5.3844451904296875,2.444152593612671,52.21527099609375,2177.70458984375,,780.8240356445312,,,9.074136734008789,,,32.87255859375,199.58905029296875,806.7490234375,,290.4296569824219,,,3.3615901470184326,5.035211563110352,564.0302734375,11765.75,,,,2.540489673614502,170.79248046875,,6893.60986328125,,49.02593994140625,78.74100494384766,25.19712257385254,,5.6449737548828125,4.2073974609375,,,,,,0.3281008005142212,,24099.89453125,-9.790499687194824,-147.373779296875,1370.95556640625,,490.3943786621094,,,5.712545871734619,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1978,,,,,0.0,,0.0,,,,0.0,,-2.1753413677215576,-90.802734375,,4083.38037109375,,,,,,,,16.612651824951172,,,,,2.473550319671631,596.123046875,,,1.3167577981948853,287.333984375,,,,22108.658203125,,89.94593811035156,0.988900899887085,58.1611328125,5939.552734375,,,,-0.21804645657539368,-13.20166015625,,6041.3154296875,,24.164226531982422,,15.606762886047363,201.6728515625,1493.887451171875,,537.7994995117188,,,6.0776686668396,13.516083717346191,293.57855224609375,2471.283203125,,886.3609008789062,,,10.054064750671387,,,10.922759056091309,88.1192626953125,894.8682861328125,,322.152587890625,,,3.6406445503234863,2.7195510864257812,319.9755859375,12085.7255859375,,,,5.625376224517822,387.79150390625,,7281.4013671875,,49.1690559387207,82.52745819091797,26.40878677368164,,4.808740139007568,3.7864532470703125,,,,,,0.3357512354850769,,24696.017578125,15.051945686340332,205.4593048095703,1576.4149169921875,,564.2083129882812,,,6.4134202003479,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1979,,,,,0.0,,0.0,,,,0.0,,8.384095191955566,342.3544921875,,4425.73486328125,,,,,,,,17.731168746948242,,,,,1.5412561893463135,380.62890625,,,1.7966880798339844,397.2236328125,,,,22505.8828125,,90.16707611083984,3.697817087173462,219.6337890625,6159.1865234375,,,,3.8456625938415527,232.32861328125,,6273.64404296875,,24.6760311126709,,1.908672571182251,28.513427734375,1522.40087890625,,548.0643310546875,,,6.099313735961914,-0.7132171988487244,-16.966064453125,2454.317138671875,,880.0391845703125,,,9.83292293548584,,,-5.679842472076416,-50.8271484375,844.0411376953125,,303.8548278808594,,,3.3815481662750244,-1.3632996082305908,-164.7646484375,11920.9609375,,,,2.8491158485412598,207.45556640625,,7488.85693359375,,47.75988006591797,87.87511444091797,28.120037078857422,,6.479852199554443,5.34765625,,,,,,0.3520609438419342,,25076.646484375,2.1226348876953125,33.861083984375,1610.2760009765625,,576.1843872070312,,,6.451374530792236,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1980,,,,,0.0,,0.0,,,,0.0,,3.460991621017456,153.17431640625,,4578.9091796875,,,,,,,,18.87928581237793,,,,,-2.8180477619171143,-706.671875,,,-3.1562235355377197,-710.3359375,,,,21795.546875,,89.86515045166016,-1.6445914506912231,-101.29345703125,6057.89306640625,,,,-0.9452989101409912,-59.3046875,,6214.33935546875,,24.977279663085938,,0.3641522526741028,5.5438232421875,1527.9447021484375,,550.0601196289062,,,6.299864292144775,0.14274784922599792,3.7503204345703125,2458.0673828125,,881.29541015625,,,10.13485050201416,,,-0.4905734360218048,-4.140625,839.9005126953125,,302.36419677734375,,,3.462991237640381,-6.3939208984375,-762.216796875,11158.744140625,,,,4.150320053100586,310.8115234375,,7799.66845703125,,46.008583068847656,90.22223663330078,28.871116638183594,,2.670976400375366,2.3471221923828125,,,,,,0.3719950318336487,,24369.974609375,0.4767342209815979,7.8909454345703125,1618.1669921875,,578.9312133789062,,,6.671859264373779,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1981,,,,,0.0,,0.0,,,,0.0,,2.9972362518310547,137.24072265625,,4716.14990234375,,,,,,5405.49560546875,,19.88511085510254,,,,,-2.1913411617279053,-534.029296875,,,-2.8871068954467773,-629.2607421875,,,,21166.28515625,,89.2452392578125,-2.0592243671417236,-124.74560546875,5933.1474609375,,,,-0.9583744406700134,-59.556640625,,6154.78271484375,,25.016443252563477,,1.2876123189926147,19.674072265625,1547.6187744140625,,557.1427612304688,,,6.5253586769104,3.764760971069336,92.63821411132812,2550.70556640625,,914.47412109375,,,10.7547607421875,,,8.178064346313477,68.6876220703125,908.588134765625,,327.09173583984375,,,3.830958604812622,-5.751147747039795,-641.755859375,10516.98828125,,,,1.7151795625686646,133.7783203125,,7933.44677734375,,44.343685150146484,94.4987564086914,30.23960304260254,,4.739984512329102,4.276519775390625,,,,,,0.3984432816505432,,23835.9453125,1.4597809314727783,23.950592041015625,1642.1175537109375,,587.3823852539062,,,6.923801898956299,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1982,,,,,0.0,,0.0,,,,0.0,,-3.0424773693084717,-143.48779296875,,4572.662109375,,,1.7253129482269287,93.26171875,,5498.75732421875,,20.01128387451172,,,,,-3.603227376937866,-858.86328125,,,-4.718240737915039,-998.67626953125,,,,20167.609375,,88.2592544555664,-5.39805269241333,-320.2744140625,5612.873046875,,,,-5.0674357414245605,-311.8896484375,,5842.89306640625,,24.56354522705078,,7.018942356109619,108.62646484375,1656.2452392578125,,596.248291015625,,,7.248205184936523,5.2059736251831055,132.10369873046875,2682.809326171875,,962.0813598632812,,,11.740744590759277,,,2.721348524093628,24.725830078125,933.31396484375,,335.9930419921875,,,4.0844502449035645,-5.086190700531006,-534.9140625,9982.07421875,,,,3.5397934913635254,280.82763671875,,8214.2744140625,,43.684425354003906,93.25015258789062,29.840049743652344,,-1.321291446685791,-1.2486038208007812,,,,,,0.40808945894241333,,22977.08203125,6.58957052230835,107.37786102294922,1749.495361328125,,626.0883178710938,,,7.656294822692871,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0
North America (EI),1983,,,,,0.0,,0.0,,,,0.0,,3.856137275695801,176.328125,,4748.990234375,,,-6.741366863250732,-370.69140625,,5128.06591796875,,20.874176025390625,,,,,-0.4073607325553894,-93.599609375,,,-1.2485696077346802,-251.806640625,,,,19915.802734375,,87.53986358642578,-5.611194610595703,-314.94921875,5297.923828125,,,,-8.483463287353516,-495.6796875,,5347.21337890625,,23.287012100219727,,4.882918834686279,80.873046875,1737.1182861328125,,625.3626098632812,,,7.635499477386475,5.64124059677124,151.9405975341797,2834.75,,1016.354736328125,,,12.460136413574219,,,6.473575592041016,60.41876220703125,993.7327270507812,,357.7438049316406,,,4.367949962615967,-1.1338880062103271,-113.185546875,9868.888671875,,,,0.3323340117931366,27.298828125,,8241.5732421875,,43.37867736816406,103.88312530517578,33.24259948730469,,11.402627944946289,10.632972717285156,,,,,,0.4566180408000946,,22883.482421875,5.1945648193359375,91.52183532714844,1841.0172119140625,,658.6109008789062,,,8.09218692779541,,0.00833333283662796,0.00833333283662796,,0.003000000026077032,,,3.662914605229162e-05,,0.007485970389097929,0.007485970389097929,,0.002694949507713318,,,3.2904565159697086e-05
North America (EI),1984,,,,,0.0,,0.0,,,,0.0,,7.595673084259033,360.7177734375,,5109.7080078125,,,15.266505241394043,782.87646484375,,5910.9423828125,,21.33891487121582,,,,,5.240440845489502,1199.1953125,,,5.188503265380859,1033.33203125,,,,20949.134765625,,87.48676300048828,6.858302593231201,363.34765625,5661.271484375,,,,8.108588218688965,433.58349609375,,5780.796875,,23.6423282623291,,1.9109909534454346,33.1961669921875,1770.314453125,,637.313232421875,,,7.393101215362549,5.649025917053223,161.60658264160156,2996.3564453125,,1073.768798828125,,,12.513238906860352,,,10.997710227966309,109.28790283203125,1103.0206298828125,,397.0874328613281,,,4.606381416320801,3.1337530612945557,309.2666015625,10178.1552734375,,,,2.768049955368042,228.130859375,,8469.7041015625,,42.50551986694336,122.988525390625,39.356327056884766,,18.391244888305664,19.10540008544922,,,,,,0.5136187076568604,,24082.677734375,2.7437310218811035,52.31868362426758,1893.3359375,,676.681396484375,,,7.906857490539551,76.7003402709961,0.006391695700585842,0.014725028537213802,,0.005301010329276323,,,6.149394903331995e-05,143.2533721923828,0.010723903775215149,0.018209874629974365,,0.006555555388331413,,,7.60471957619302e-05
North America (EI),1985,,,,,0.0,,0.0,,,,0.0,,2.029560089111328,103.70458984375,,5213.41259765625,,1590.9739990234375,-1.4152116775512695,-83.65234375,,5827.2900390625,49.526424407958984,21.687681198120117,,,3212.3740234375,14.583362579345703,0.3871591091156006,93.23828125,,,-0.21413706243038177,-44.85986328125,,2088.49853515625,,20904.275390625,65.0141830444336,86.9613265991211,-2.629295587539673,-148.8515625,5512.419921875,,327.94097900390625,,-3.7920455932617188,-219.21044921875,,5561.58642578125,10.208680152893066,22.93154525756836,,-2.8335506916046143,-50.1627197265625,1720.1517333984375,,619.254638671875,,19.277164459228516,7.155793190002441,4.621126651763916,137.9571075439453,3134.313720703125,,1123.3890380859375,,34.970680236816406,13.038676261901855,,,16.95307731628418,186.9959716796875,1290.0166015625,,464.4059753417969,,14.45678424835205,5.366440773010254,0.0028208389412611723,0.287109375,10178.4423828125,,169.58367919921875,,0.27198272943496704,23.0361328125,,8492.740234375,5.27907657623291,42.342098236083984,124.09654998779297,39.71089553833008,,0.9009186029434204,1.1080245971679688,,,,1.2361853122711182,,0.5162389278411865,,24175.916015625,-2.6154589653015137,-49.03886032104492,1844.2969970703125,,658.9830932617188,,20.513896942138672,7.672235012054443,102.55333709716797,0.01510100718587637,0.029826035723090172,,0.010737373493611813,,0.0003342504205647856,0.00012407565372996032,4.036980152130127,0.0007351301610469818,0.018945004791021347,,0.006820201873779297,,0.00021231033315416425,7.881080091465265e-05
North America (EI),1986,,,,,0.0,,0.0,,,,0.0,,-1.5320590734481812,-79.87255859375,,5133.5400390625,,1568.1256103515625,0.42805227637290955,24.94384765625,,5852.23388671875,48.334983825683594,21.198698043823242,,,3244.287109375,14.677849769592285,0.749882698059082,181.291015625,,,0.09102130681276321,19.02734375,,2063.797607421875,,20923.302734375,63.61328125,86.4017333984375,-6.259329319000244,-345.04052734375,5167.37939453125,,281.7513427734375,,-3.541285514831543,-196.95166015625,,5364.634765625,8.684537887573242,21.33843421936035,,1.5587823390960693,26.8133544921875,1746.965087890625,,628.907470703125,,19.385074615478516,7.214004993438721,5.037881374359131,158.68386840820312,3292.99755859375,,1179.984130859375,,36.37113571166992,13.598268508911133,,,9.192506790161133,118.5848388671875,1408.6014404296875,,507.0965270996094,,15.63044548034668,5.816749095916748,4.361575126647949,443.9404296875,10622.3828125,,213.9205780029297,,-3.464171886444092,-294.203125,,8198.537109375,6.593762397766113,43.86459732055664,137.37709045410156,43.960670471191406,,10.701786041259766,13.280540466308594,,,,1.355017900466919,,0.5672918558120728,,24357.20703125,2.1099865436553955,40.09902572631836,1884.3961181640625,,672.8875732421875,,20.740690231323242,7.781519412994385,32.00376892089844,0.009545454755425453,0.039371490478515625,,0.014173737727105618,,0.00043688295409083366,0.00016258259711321443,-23.296802520751953,-0.004413580521941185,0.014531424269080162,,0.005231312941759825,,0.00016124692047014832,6.000679059070535e-05
North America (EI),1987,,,,,0.0,,0.0,,,,0.0,,4.452774524688721,228.5849609375,,5362.125,,1665.5086669921875,3.129714250564575,183.158203125,,6035.39208984375,49.35179138183594,21.420305252075195,,,3374.768310546875,14.744640350341797,3.3360650539398193,812.572265625,,,3.670520782470703,767.994140625,,2177.4306640625,,21691.296875,64.52088928222656,86.65113067626953,5.563294887542725,287.4765625,5454.85595703125,,308.2587585449219,,4.183194160461426,224.4130859375,,5589.0478515625,9.134220123291016,21.790742874145508,,-6.043194770812988,-105.572509765625,1641.392578125,,590.9013671875,,17.509389877319336,6.556940078735352,1.4255180358886719,48.61166000366211,3341.609130859375,,1196.804931640625,,35.463321685791016,13.34886646270752,,,9.741035461425781,137.2122802734375,1545.813720703125,,556.4929809570312,,16.48981285095215,6.175127029418945,2.3717148303985596,251.9326171875,10874.3154296875,,203.66311645507812,,-0.6181195378303528,-50.6767578125,,8147.8603515625,6.034876823425293,43.440086364746094,154.3607177734375,49.39543151855469,,12.362780570983887,16.983627319335938,,,,1.4636688232421875,,0.616631269454956,,25169.779296875,-4.841160774230957,-88.60061645507812,1795.79541015625,,640.3119506835938,,18.973508834838867,7.173739433288574,-25.192419052124023,-0.009918630123138428,0.029452860355377197,,0.01060303021222353,,0.0003141854249406606,0.00011765657836804166,-12.512062072753906,-0.0018181810155510902,0.012713243253529072,,0.004576767794787884,,0.00013561724335886538,5.07861259393394e-05
North America (EI),1988,,,,,0.0,,0.0,,,,0.0,,4.740424633026123,254.1875,,5616.3125,,1756.4345703125,3.693577289581299,222.921875,,6258.31396484375,49.71943283081055,21.501115798950195,,,3532.6923828125,14.786745071411133,4.31912899017334,1087.115234375,,,4.402176380157471,954.88916015625,,2287.34521484375,,22646.185546875,64.74793243408203,86.6971435546875,5.009056568145752,273.23681640625,5728.0927734375,,289.56396484375,,4.509333610534668,252.02880859375,,5841.07666015625,8.196693420410156,21.929048538208008,,-5.626253128051758,-92.348876953125,1549.043701171875,,557.65576171875,,15.785573959350586,5.93025541305542,4.006453037261963,133.23341369628906,3474.842529296875,,1244.75439453125,,35.23529052734375,13.302855491638184,,,14.570267677307129,225.229248046875,1771.04296875,,637.5755004882812,,18.047863006591797,6.780142784118652,3.9309587478637695,427.46484375,11301.7802734375,,241.34677124023438,,-0.5341281890869141,-43.52001953125,,8104.34033203125,6.831808090209961,43.2669792175293,154.72518920898438,49.512062072753906,,0.23611608147621155,0.364471435546875,,,,1.4015389680862427,,0.5923395752906799,,26256.89453125,-5.174522876739502,-91.99583435058594,1703.7996826171875,,607.1788940429688,,17.18742561340332,6.522712707519531,-13.365718841552734,-0.003936586901545525,0.025516273453831673,,0.009185859002172947,,0.00026002430240623653,9.768479503691196e-05,-58.927391052246094,-0.007491582538932562,0.00522166071459651,,0.0018797980155795813,,5.321148273651488e-05,1.999025698751211e-05
North America (EI),1989,,,,,0.0,,0.0,,,,0.0,,1.1632983684539795,65.33447265625,,5681.64697265625,,1811.0948486328125,3.2750418186187744,204.96240234375,,6463.2763671875,47.99395751953125,21.245349884033203,,,3773.58935546875,15.443042755126953,2.388509511947632,627.1484375,,,2.218998670578003,502.5185546875,,2481.73583984375,,23148.703125,65.76592254638672,86.559814453125,6.072703838348389,347.85009765625,6075.94287109375,,403.7651062011719,,1.9589760303497314,114.42529296875,,5955.501953125,10.699762344360352,22.719738006591797,,5.8947434425354,91.3121337890625,1640.3558349609375,,590.5281372070312,,15.648977279663086,6.133772850036621,3.379934310913086,119.46851348876953,3594.31103515625,,1286.8262939453125,,34.10085678100586,13.440186500549316,,,-0.10526479780673981,-1.8642578125,1769.1787109375,,636.9043579101562,,16.877944946289062,6.615479469299316,0.7904416918754578,89.333984375,11391.1142578125,,266.8757629394531,,-4.610623836517334,-373.66064453125,,7730.6796875,7.07219934463501,42.5947265625,178.14459228515625,57.00626754760742,,15.136120796203613,23.419403076171875,,,,1.5106643438339233,,0.6661350131034851,,26884.04296875,7.039609909057617,121.33277130126953,1825.1324462890625,,649.9219360351562,,17.222909927368164,6.82470703125,2655.673828125,0.6776289939880371,0.7031452655792236,,0.25313231348991394,,0.0067079984582960606,0.0026292670518159866,113442.875,5.923602104187012,5.928823947906494,,2.1343767642974854,,0.05656091868877411,0.02216961607336998
North America (EI),1990,,,,,16.73274040222168,,16.73274040222168,,,,0.06246158108115196,,0.19703485071659088,11.19482421875,,5692.841796875,,1815.174072265625,4.66912317276001,301.7783203125,,6765.0546875,47.381649017333984,21.25078773498535,,,3830.96435546875,15.739733695983887,0.19642373919487,52.806640625,,,-0.8241615295410156,-190.78271484375,,2455.34423828125,,22957.921875,64.09207153320312,85.69953918457031,0.00777914235368371,0.47265625,6076.41552734375,,423.6852111816406,,2.9656054973602295,176.61669921875,,6132.11865234375,11.059492111206055,22.682628631591797,,3.711432456970215,60.8807373046875,1701.236572265625,,612.4451904296875,,15.986710548400879,6.350539684295654,7.359211444854736,236.61856079101562,3830.9296875,,1364.7938232421875,,35.62533187866211,14.30046272277832,,,7.17775821685791,126.9873046875,1896.166015625,,682.6198120117188,,17.818485260009766,7.078190803527832,-1.7772642374038696,-202.4501953125,11188.6640625,,216.4850311279297,,-1.5307186841964722,-118.3349609375,,7612.3447265625,5.650928020477295,41.76612091064453,207.92910766601562,66.53731536865234,,16.719297409057617,29.784515380859375,,,,1.736829400062561,,0.7761777639389038,,26936.849609375,7.5370306968688965,109.6312484741211,1934.763671875,,682.1740112304688,,17.806848526000977,7.222271919250488,46.877708435058594,0.3296184539794922,1.0327637195587158,,0.3717949390411377,,0.009704995900392532,0.003855199785903096,32.10820770263672,1.903639316558838,7.832463264465332,,2.8196868896484375,,0.07360253483057022,0.029237771406769753
